"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"18.12.2020","3,0895","3,1025","3,1323","3,0709","36,16M","-1,07%"
"17.12.2020","3,1230","3,1797","3,1927","3,1165","20,38M","-1,98%"
"16.12.2020","3,1862","3,2364","3,2764","3,1620","21,00M","-1,18%"
"15.12.2020","3,2243","3,2727","3,2773","3,2048","23,09M","-1,64%"
"14.12.2020","3,2783","3,3285","3,3731","3,2783","52,01M","-0,62%"
"11.12.2020","3,2987","3,4112","3,4112","3,2550","31,98M","-4,69%"
"10.12.2020","3,4611","3,4602","3,5382","3,4351","48,71M","0,13%"
"09.12.2020","3,4566","3,3795","3,4898","3,3643","19,70M","2,53%"
"08.12.2020","3,3715","3,4279","3,4477","3,3437","20,74M","-2,18%"
"07.12.2020","3,4468","3,4477","3,4781","3,3975","16,27M","1,59%"
"04.12.2020","3,3930","3,2917","3,4441","3,2809","29,47M","3,22%"
"03.12.2020","3,2872","3,3347","3,3526","3,2442","20,49M","-1,87%"
"02.12.2020","3,3500","3,2989","3,3500","3,2451","18,24M","1,55%"
"01.12.2020","3,2989","3,3365","3,3804","3,2729","26,21M","0,63%"
"30.11.2020","3,2782","3,3249","3,3338","3,2576","30,60M","-2,11%"
"27.11.2020","3,3491","3,2720","3,3867","3,2720","18,76M","1,11%"
"26.11.2020","3,3123","3,3258","3,3302","3,2666","16,61M","-0,38%"
"25.11.2020","3,3249","3,2271","3,3661","3,2101","44,60M","3,26%"
"24.11.2020","3,2200","3,0210","3,2200","3,0030","34,24M","8,98%"
"23.11.2020","2,9546","3,0712","3,0945","2,9251","34,20M","-3,79%"
"20.11.2020","3,0712","3,1034","3,1276","3,0640","56,71M","-1,10%"
"19.11.2020","3,1052","3,1563","3,1644","3,0999","19,38M","-3,19%"
"18.11.2020","3,2074","3,1536","3,2137","3,1339","18,58M","1,71%"
"17.11.2020","3,1536","3,1339","3,1536","3,0685","18,91M","0,57%"
"16.11.2020","3,1357","3,0810","3,2236","3,0443","28,85M","3,86%"
"13.11.2020","3,0192","2,9770","3,0523","2,9699","16,39M","0,81%"
"12.11.2020","2,9950","2,9797","3,0514","2,9412","21,48M","-0,03%"
"11.11.2020","2,9959","3,0479","3,0837","2,9546","25,55M","-1,30%"
"10.11.2020","3,0353","2,8506","3,0353","2,7807","42,03M","6,61%"
"09.11.2020","2,8471","2,5512","2,8623","2,5288","48,93M","13,67%"
"06.11.2020","2,5046","2,5737","2,6203","2,5046","21,99M","-3,46%"
"05.11.2020","2,5943","2,5996","2,6239","2,5629","14,26M","0,28%"
"04.11.2020","2,5871","2,5468","2,5907","2,5055","18,48M","-0,10%"
"03.11.2020","2,5898","2,5988","2,6203","2,5584","17,01M","0,17%"
"02.11.2020","2,5853","2,5217","2,5943","2,4670","18,28M","2,78%"
"30.10.2020","2,5154","2,5055","2,5593","2,4652","20,95M","-0,28%"
"29.10.2020","2,5226","2,6355","2,6902","2,4302","50,79M","-5,22%"
"28.10.2020","2,6615","2,6534","2,6920","2,6059","27,84M","-0,87%"
"27.10.2020","2,6848","2,7673","2,7673","2,6696","18,27M","-2,38%"
"26.10.2020","2,7502","2,7126","2,8148","2,6983","13,75M","-0,23%"
"23.10.2020","2,7565","2,6830","2,7673","2,6714","18,19M","2,36%"
"22.10.2020","2,6929","2,6714","2,6974","2,6382","16,99M","0,13%"
"21.10.2020","2,6893","2,7225","2,7386","2,6525","22,35M","-0,79%"
"20.10.2020","2,7108","2,6956","2,7395","2,6247","21,52M","0,57%"
"19.10.2020","2,6956","2,7386","2,7942","2,6579","13,69M","-1,47%"
"16.10.2020","2,7359","2,7538","2,7852","2,6803","13,51M","0,00%"
"15.10.2020","2,7359","2,7054","2,7467","2,6633","18,36M","-0,72%"
"14.10.2020","2,7556","2,7485","2,7852","2,7081","10,12M","0,56%"
"13.10.2020","2,7404","2,8130","2,8255","2,7269","21,79M","-2,49%"
"12.10.2020","2,8103","2,8892","2,9197","2,7834","23,14M","-1,66%"
"09.10.2020","2,8578","2,9026","2,9385","2,8480","14,92M","-1,42%"
"08.10.2020","2,8991","2,8444","2,9259","2,8363","14,65M","2,80%"
"07.10.2020","2,8202","2,9215","2,9277","2,8076","21,85M","-2,96%"
"06.10.2020","2,9062","2,8327","2,9717","2,7789","30,26M","3,28%"
"05.10.2020","2,8139","2,6283","2,8193","2,6212","27,89M","8,32%"
"02.10.2020","2,5979","2,5817","2,6328","2,5593","21,78M","0,49%"
"01.10.2020","2,5853","2,6714","2,7404","2,5853","26,47M","-1,80%"
"30.09.2020","2,6328","2,5674","2,6642","2,5566","23,93M","2,23%"
"29.09.2020","2,5754","2,6803","2,6803","2,5754","19,01M","-3,75%"
"28.09.2020","2,6758","2,6875","2,7171","2,6400","21,32M","0,84%"
"25.09.2020","2,6534","2,6920","2,7377","2,6445","23,64M","-0,54%"
"24.09.2020","2,6678","2,6212","2,7332","2,6041","19,76M","0,74%"
"23.09.2020","2,6481","2,7350","2,7431","2,6481","38,18M","-2,38%"
"22.09.2020","2,7126","2,7305","2,7771","2,6472","40,32M","1,10%"
"21.09.2020","2,6830","2,7789","2,7789","2,6624","32,12M","-3,61%"
"18.09.2020","2,7834","2,8883","2,8937","2,7834","217,97M","-4,05%"
"17.09.2020","2,9008","2,8910","2,9152","2,8291","18,82M","-0,46%"
"16.09.2020","2,9143","2,9179","2,9376","2,8820","18,76M","-0,97%"
"15.09.2020","2,9430","2,9421","2,9484","2,8838","25,22M","0,09%"
"14.09.2020","2,9403","2,9421","2,9761","2,9134","20,65M","0,68%"
"11.09.2020","2,9206","2,9268","2,9394","2,8560","18,22M","-0,37%"
"10.09.2020","2,9313","2,9779","2,9788","2,9089","22,56M","-2,15%"
"09.09.2020","2,9959","2,9268","3,0004","2,9098","21,63M","2,01%"
"08.09.2020","2,9367","2,9672","3,0120","2,9026","40,27M","-1,21%"
"07.09.2020","2,9726","2,9654","2,9824","2,8838","24,23M","0,61%"
"04.09.2020","2,9546","2,9842","3,0335","2,9188","24,59M","-0,90%"
"03.09.2020","2,9815","2,9358","3,0353","2,9358","21,28M","1,93%"
"02.09.2020","2,9251","2,9000","2,9510","2,8731","28,75M","0,49%"
"01.09.2020","2,9107","3,0030","3,0066","2,8722","42,95M","-1,93%"
"31.08.2020","2,9681","3,0595","3,0649","2,9591","21,80M","-2,33%"
"28.08.2020","3,0389","3,0864","3,1106","3,0326","13,88M","-1,31%"
"27.08.2020","3,0792","3,0936","3,1061","2,9878","25,29M","-0,95%"
"26.08.2020","3,1088","3,1393","3,1814","3,0882","11,62M","-1,34%"
"25.08.2020","3,1510","3,2182","3,2809","3,1510","21,33M","-1,95%"
"24.08.2020","3,2137","3,1456","3,2164","3,1241","10,84M","2,96%"
"21.08.2020","3,1214","3,1501","3,1716","3,1133","34,46M","-0,85%"
"20.08.2020","3,1483","3,2003","3,2003","3,1205","15,25M","-2,71%"
"19.08.2020","3,2361","3,1662","3,2361","3,1465","15,79M","2,41%"
"18.08.2020","3,1599","3,1886","3,2388","3,1501","13,71M","-1,54%"
"17.08.2020","3,2092","3,2370","3,2576","3,1904","15,78M","-1,40%"
"14.08.2020","3,2549","3,2648","3,2765","3,1859","13,97M","-0,68%"
"13.08.2020","3,2773","3,2549","3,3302","3,2487","25,85M","0,30%"
"12.08.2020","3,2675","3,2639","3,3437","3,2585","15,08M","0,11%"
"11.08.2020","3,2639","3,2271","3,3168","3,2236","22,96M","2,62%"
"10.08.2020","3,1805","3,1518","3,1805","3,0918","15,99M","2,22%"
"07.08.2020","3,1115","3,0927","3,1214","3,0514","17,26M","1,17%"
"06.08.2020","3,0757","3,2003","3,2003","3,0712","28,72M","-3,92%"
"05.08.2020","3,2012","3,3347","3,3688","3,1895","17,85M","-3,04%"
"04.08.2020","3,3016","3,2271","3,3231","3,2227","16,83M","2,31%"
"03.08.2020","3,2271","3,1823","3,2352","3,1339","24,58M","1,47%"
"31.07.2020","3,1805","3,3383","3,3509","3,1805","26,66M","-4,34%"
"30.07.2020","3,3249","3,4190","3,4324","3,2612","39,49M","-3,01%"
"29.07.2020","3,4279","3,4082","3,4288","3,3311","22,48M","1,06%"
"28.07.2020","3,3921","3,3526","3,4118","3,3042","16,33M","1,28%"
"27.07.2020","3,3491","3,4674","3,4674","3,3329","21,72M","-3,36%"
"24.07.2020","3,4656","3,5714","3,5714","3,4656","18,20M","-2,79%"
"23.07.2020","3,5651","3,6243","3,6395","3,5534","16,35M","-1,61%"
"22.07.2020","3,6234","3,6852","3,7381","3,6153","12,36M","-1,58%"
"21.07.2020","3,6816","3,7605","3,7785","3,6512","16,72M","-1,18%"
"20.07.2020","3,7256","3,6888","3,7426","3,6234","11,57M","0,53%"
"17.07.2020","3,7058","3,6942","3,7175","3,6431","13,26M","-0,36%"
"16.07.2020","3,7193","3,6494","3,7399","3,6494","21,56M","0,80%"
"15.07.2020","3,6897","3,7525","3,7623","3,5588","32,79M","-1,25%"
"14.07.2020","3,7363","3,6216","3,7480","3,6162","18,08M","2,08%"
"13.07.2020","3,6601","3,6368","3,6745","3,6126","18,79M","2,10%"
"10.07.2020","3,5848","3,5266","3,5848","3,4988","18,76M","1,24%"
"09.07.2020","3,5409","3,6126","3,6189","3,5041","28,46M","-1,25%"
"08.07.2020","3,5857","3,6395","3,6879","3,5857","18,60M","-1,84%"
"07.07.2020","3,6530","3,7372","3,7417","3,6359","26,67M","-3,23%"
"06.07.2020","3,7749","3,8009","3,8824","3,7534","16,56M","1,45%"
"03.07.2020","3,7211","3,8349","3,8439","3,7023","13,48M","-2,79%"
"02.07.2020","3,8278","3,8125","3,8914","3,7560","28,71M","1,02%"
"01.07.2020","3,7892","3,7767","3,8170","3,7211","28,19M","-0,47%"
"30.06.2020","3,8071","3,8412","3,8726","3,7650","14,87M","-1,64%"
"29.06.2020","3,8708","3,7758","3,9013","3,7560","83,28M","2,52%"
"26.06.2020","3,7758","3,9013","3,9264","3,7587","19,00M","-2,00%"
"25.06.2020","3,8529","3,7596","3,8717","3,7157","26,82M","2,33%"
"24.06.2020","3,7650","3,8457","3,8520","3,7569","21,05M","-2,23%"
"23.06.2020","3,8511","3,8636","3,9264","3,8036","16,54M","0,59%"
"22.06.2020","3,8287","3,9542","3,9559","3,8179","25,03M","-3,37%"
"19.06.2020","3,9622","3,9461","3,9739","3,9255","56,94M","1,21%"
"18.06.2020","3,9147","4,0339","4,0420","3,8833","50,87M","-3,79%"
"17.06.2020","4,0689","4,0877","4,1854","4,0160","25,52M","-1,66%"
"16.06.2020","4,1378","3,9910","4,2400","3,9578","54,93M","6,04%"
"15.06.2020","3,9019","3,9150","3,9307","3,8050","31,42M","-1,65%"
"12.06.2020","3,9674","3,9115","4,0487","3,8967","71,31M","1,11%"
"11.06.2020","3,9238","4,0653","4,0714","3,9238","35,74M","-6,42%"
"10.06.2020","4,1928","4,2784","4,3247","4,1910","27,78M","-1,23%"
"09.06.2020","4,2452","4,3413","4,3483","4,2111","26,56M","-1,90%"
"08.06.2020","4,3273","4,1928","4,3780","4,1666","27,07M","1,81%"
"05.06.2020","4,2504","4,1046","4,2994","4,0792","32,88M","4,80%"
"04.06.2020","4,0557","4,0443","4,1142","4,0137","42,32M","-0,32%"
"03.06.2020","4,0688","3,9377","4,0854","3,9028","30,02M","4,44%"
"02.06.2020","3,8958","3,8609","3,9342","3,8172","32,28M","1,36%"
"01.06.2020","3,8434","3,7980","3,9255","3,7657","27,65M","3,75%"
"29.05.2020","3,7045","3,7386","3,7945","3,6774","48,40M","-2,24%"
"28.05.2020","3,7892","3,6757","3,8137","3,6451","50,35M","4,35%"
"27.05.2020","3,6311","3,5647","3,7150","3,5482","38,10M","2,36%"
"26.05.2020","3,5473","3,7028","3,7176","3,5185","30,09M","-3,88%"
"25.05.2020","3,6905","3,6084","3,7167","3,5901","60,53M","3,05%"
"22.05.2020","3,5813","3,5508","3,6835","3,5377","42,37M","-0,29%"
"21.05.2020","3,5918","3,4573","3,6241","3,4311","34,56M","2,42%"
"20.05.2020","3,5071","3,4154","3,5071","3,2852","45,69M","2,95%"
"19.05.2020","3,4066","3,8102","3,8242","3,3900","56,59M","-9,43%"
"18.05.2020","3,7613","3,7194","3,7849","3,7063","25,27M","2,65%"
"15.05.2020","3,6643","3,7063","3,7473","3,6504","18,47M","-0,99%"
"14.05.2020","3,7010","3,6154","3,7159","3,5910","16,67M","1,34%"
"13.05.2020","3,6521","3,7622","3,7709","3,6442","24,75M","-3,20%"
"12.05.2020","3,7726","3,6582","3,8041","3,6372","18,27M","2,96%"
"11.05.2020","3,6643","3,7255","3,7272","3,6110","10,36M","-0,47%"
"08.05.2020","3,6818","3,8076","3,8076","3,6469","17,00M","-1,61%"
"07.05.2020","3,7421","3,8871","3,9045","3,6469","21,35M","0,07%"
"06.05.2020","3,7394","3,8259","3,8416","3,7394","13,34M","-2,26%"
"05.05.2020","3,8259","3,8434","3,8679","3,7525","35,97M","1,88%"
"04.05.2020","3,7552","3,7124","3,8259","3,6600","32,45M","2,85%"
"30.04.2020","3,6512","3,6512","3,7010","3,6093","27,68M","0,00%"
"29.04.2020","3,6512","3,5377","3,6512","3,5307","13,16M","3,08%"
"28.04.2020","3,5420","3,5036","3,5875","3,4940","12,12M","0,72%"
"27.04.2020","3,5167","3,5604","3,5630","3,5036","9,06M","1,33%"
"24.04.2020","3,4704","3,4826","3,5988","3,4477","13,86M","-1,61%"
"23.04.2020","3,5272","3,5115","3,5438","3,4608","10,31M","0,65%"
"22.04.2020","3,5045","3,4591","3,5464","3,4390","18,40M","2,45%"
"21.04.2020","3,4206","3,5141","3,5263","3,4206","23,22M","-4,09%"
"20.04.2020","3,5665","3,6669","3,6669","3,4966","14,89M","-0,63%"
"17.04.2020","3,5892","3,6600","3,6949","3,5525","22,50M","0,29%"
"16.04.2020","3,5787","3,6600","3,6687","3,5464","16,39M","-0,92%"
"15.04.2020","3,6119","3,7657","3,7892","3,5857","18,19M","-4,33%"
"14.04.2020","3,7753","3,9115","3,9115","3,7132","35,36M","-0,05%"
"09.04.2020","3,7770","3,8539","3,8609","3,6966","16,77M","-1,01%"
"08.04.2020","3,8154","3,7735","3,8320","3,7080","10,91M","-0,64%"
"07.04.2020","3,8399","3,8862","3,9395","3,7735","21,76M","1,76%"
"06.04.2020","3,7735","3,6338","3,7822","3,6006","21,39M","6,80%"
"03.04.2020","3,5333","3,5420","3,5621","3,4765","24,26M","-0,59%"
"02.04.2020","3,5543","3,5377","3,5761","3,3822","22,85M","1,22%"
"01.04.2020","3,5115","3,5551","3,6355","3,4957","21,92M","-3,68%"
"31.03.2020","3,6455","3,6399","3,6669","3,5385","21,48M","0,86%"
"30.03.2020","3,6145","3,5639","3,6447","3,4940","20,28M","0,22%"
"27.03.2020","3,6067","3,6993","3,6993","3,5346","43,27M","-3,45%"
"26.03.2020","3,7355","3,7997","3,8163","3,6425","39,95M","-3,90%"
"25.03.2020","3,8871","4,0526","4,0530","3,7560","24,54M","-1,40%"
"24.03.2020","3,9421","3,8224","3,9421","3,7211","25,27M","6,94%"
"23.03.2020","3,6862","3,7220","3,8347","3,6407","24,66M","-3,91%"
"20.03.2020","3,8360","4,2264","4,2365","3,7560","47,21M","-5,62%"
"19.03.2020","4,0644","3,8858","4,1841","3,8347","49,71M","7,05%"
"18.03.2020","3,7967","3,7517","4,2229","3,5377","43,15M","0,21%"
"17.03.2020","3,7888","3,3962","3,8547","3,1905","36,05M","17,80%"
"16.03.2020","3,2162","3,3822","3,3883","3,0861","64,36M","-5,19%"
"13.03.2020","3,3922","3,4940","3,7386","3,2529","44,86M","2,18%"
"12.03.2020","3,3197","3,6377","3,7015","3,3044","77,14M","-14,00%"
"11.03.2020","3,8600","3,9111","4,0522","3,8172","40,31M","0,18%"
"10.03.2020","3,8530","4,0801","4,2028","3,8434","40,71M","-3,97%"
"09.03.2020","4,0124","4,1740","4,2937","4,0124","55,99M","-9,81%"
"06.03.2020","4,4487","4,4548","4,5099","4,3876","29,29M","-1,98%"
"05.03.2020","4,5387","4,7178","4,7256","4,5073","28,35M","-3,53%"
"04.03.2020","4,7047","4,6304","4,7099","4,5920","32,03M","1,95%"
"03.03.2020","4,6147","4,7169","4,7579","4,5946","48,78M","-1,12%"
"02.03.2020","4,6671","4,7868","4,7920","4,5798","31,65M","-0,32%"
"28.02.2020","4,6820","4,9003","4,9038","4,6164","57,23M","-6,03%"
"27.02.2020","4,9824","5,0663","5,0995","4,9126","39,47M","-2,38%"
"26.02.2020","5,1039","5,0654","5,1405","4,9798","31,53M","0,34%"
"25.02.2020","5,0864","5,2724","5,2759","5,0715","36,02M","-2,90%"
"24.02.2020","5,2384","5,2410","5,3336","5,2061","27,54M","-1,85%"
"21.02.2020","5,3371","5,4629","5,4664","5,3135","37,88M","-2,86%"
"20.02.2020","5,4943","5,5467","5,5694","5,3563","46,75M","-3,82%"
"19.02.2020","5,7127","5,7127","5,7389","5,6131","19,51M","0,14%"
"18.02.2020","5,7048","5,5467","5,7057","5,5415","24,46M","2,32%"
"17.02.2020","5,5755","5,4821","5,5817","5,4690","13,87M","2,18%"
"14.02.2020","5,4567","5,4393","5,4917","5,4323","10,19M","0,21%"
"13.02.2020","5,4454","5,4987","5,5144","5,4113","19,42M","-1,52%"
"12.02.2020","5,5292","5,4157","5,5292","5,4000","37,01M","2,59%"
"11.02.2020","5,3895","5,4157","5,4428","5,3816","19,27M","-0,11%"
"10.02.2020","5,3956","5,4157","5,4742","5,3869","7,67M","-0,63%"
"07.02.2020","5,4297","5,4227","5,4428","5,4035","10,24M","-0,10%"
"06.02.2020","5,4349","5,3895","5,4602","5,3886","13,55M","1,02%"
"05.02.2020","5,3799","5,3808","5,4043","5,3502","16,68M","-0,29%"
"04.02.2020","5,3956","5,3633","5,4262","5,3458","11,41M","1,10%"
"03.02.2020","5,3371","5,3720","5,3886","5,3109","15,16M","0,02%"
"31.01.2020","5,3362","5,3746","5,4332","5,3292","19,19M","-0,81%"
"30.01.2020","5,3799","5,3720","5,4008","5,3476","17,05M","-0,66%"
"29.01.2020","5,4157","5,4594","5,4987","5,4052","13,73M","-1,10%"
"28.01.2020","5,4760","5,3266","5,4812","5,2995","16,51M","3,76%"
"27.01.2020","5,2777","5,3021","5,3318","5,2637","12,36M","-1,24%"
"24.01.2020","5,3441","5,4113","5,4332","5,3327","19,05M","-1,04%"
"23.01.2020","5,4000","5,4585","5,4725","5,3598","19,42M","-1,36%"
"22.01.2020","5,4742","5,5624","5,5624","5,4367","25,95M","-1,03%"
"21.01.2020","5,5310","5,4882","5,5817","5,4672","51,51M","0,24%"
"20.01.2020","5,5179","5,4209","5,5231","5,3886","24,61M","2,72%"
"17.01.2020","5,3720","5,3545","5,3851","5,3414","40,34M","0,82%"
"16.01.2020","5,3283","5,2593","5,3283","5,2340","13,97M","1,04%"
"15.01.2020","5,2733","5,2951","5,2986","5,2235","18,26M","-0,48%"
"14.01.2020","5,2986","5,3248","5,3266","5,2838","19,03M","-0,51%"
"13.01.2020","5,3257","5,4000","5,4026","5,3091","21,90M","-1,33%"
"10.01.2020","5,3973","5,4061","5,4218","5,3572","11,52M","-0,03%"
"09.01.2020","5,3991","5,4139","5,4419","5,3825","14,09M","0,32%"
"08.01.2020","5,3816","5,4480","5,4742","5,3781","23,61M","-1,41%"
"07.01.2020","5,4585","5,5423","5,5720","5,4515","14,29M","-1,51%"
"06.01.2020","5,5423","5,5092","5,5423","5,4401","8,62M","0,13%"
"03.01.2020","5,5354","5,5196","5,5485","5,4681","25,83M","0,08%"
"02.01.2020","5,5310","5,4856","5,5546","5,4681","21,19M","1,69%"